gww_id,name,reservoir_name,country,truth,lat,lon,n_plants,capacity_mw,match_method,gww_poly_km2,res_time_days,depth_avg_m,vol_mcm,dis_avg_m3s,elevation_m,wshd_km2,head_m,dam_height_m,glo_plant_type,ons_tipo,ba,state,n_area_months,area_mean,area_sd,area_p05,area_p95,area_cv,area_range_rel,pass_size,pass_months,pass_cv,storage_dam
89305,Sanmexia,,China,none,34.83,111.34,1,400.0,hydrolakes_pour,172.02628099364514,82.6,37.8,9640.0,1350.955,316.0,690472.7,30.0,106.0,STO,,,,248,72.73320143464925,20.19349571993724,29.0922812278554,96.15384841789323,0.27763793318077834,0.9220213859318791,True,True,True,True
89306,METTUR DAM,,India,none,11.8014,77.8085,1,250.0,hydrolakes_pour,171.78147248814827,151.0,22.4,2708.8,207.613,236.0,42978.9,47.0,70.0,STO,,,,195,92.1889530954654,33.874136517120135,30.601991652304132,140.79853725917374,0.3674424687526508,1.1953335178104976,True,True,True,True
89310,Vanderkloof,R.K. Roux,South Africa,none,-29.99375,24.73125,1,240.0,hydrolakes_pour,174.393379537326,220.5,33.2,3240.0,170.068,1165.0,89541.9,61.0,107.0,STO,,,,289,114.52679786936139,10.606615767245353,92.72664747381071,125.76600368938286,0.09261252357150616,0.28848581144527874,True,True,True,True
89312,CANA BRAVA,,BRA,ons,-13.40416667,-48.1425,1,450.0,hydrolakes_pour,174.18763856869617,27.5,16.8,2300.0,968.099,316.0,58170.7,43.1,56.0,ROR,FIO DAGUA,,,171,103.44551558916523,16.82328666225271,99.58288164934757,108.8831514350495,0.16262944378436414,0.08990500683120989,True,True,True,True
89317,Robert H Saunders,Lake Saint Lawrence,Canada,none,45.0088,-74.7905,2,1957.0,gww_polygon,176.67402817095953,,,,,,,24.854974757281553,52.0,ROR,,,,231,124.15744200261847,3.2473179566727297,120.2035669371654,129.3996382403772,0.02615483940627775,0.07406782191129418,True,True,False,False
89320,Chicamba,Revue,Mozambique,none,-19.15625,33.14450363,1,38.4,hydrolakes_pour,176.0102842898684,313.4,12.8,1540.0,56.867,625.0,2869.3,52.0,75.0,STO,,,,259,87.83625618002854,24.918123354251676,48.20811287600442,123.63138625314421,0.28368835874766424,0.8586804203329523,True,True,True,True
89327,Walter F George,Eufaula,USA,eia923,31.624501,-85.065237,1,168.0,hydrolakes_pour,179.09280246967376,46.4,9.1,1152.6,287.226,57.0,19406.7,26.8224,52.0,STO,,SOCO,GA,294,127.32631517953358,2.6284170099670514,122.46908406463494,130.76227381759276,0.02064315617915206,0.06513335237310677,True,True,False,False
89328,Post Falls,Coeur d'Alene Lake,USA,eia923,47.703333,-116.953889,1,14.5,hydrolakes_pour,181.05865493320147,19.4,2.2,277.5,165.261,645.0,9853.4,19.11096,18.0,STO,,AVA,ID,237,130.96402819480053,5.314174958720978,126.04815871262848,142.73289114690513,0.04057736335672636,0.1273993528166314,True,True,True,True
89331,Beauharnois,,Canada,none,45.3141,-73.9088,1,1877.0,gww_polygon,183.64246396529592,,,,,,,24.4,29.0,ROR,,,,240,152.1537603916019,2.7205937677535963,149.56514348519812,155.11120233134164,0.017880555569257946,0.036450356743530324,True,True,False,False
89334,Churchill Falls,Michikamau,Canada,none,53.5294,-63.9651,1,5428.0,gww_polygon,184.82097611362366,10.2,5.7,793.1,902.867,444.0,46056.1,312.4,23.0,STO,,,,146,138.5750289453081,7.2085035342479635,127.81627524364173,144.81920913360145,0.05201877704166289,0.12269839681339939,True,True,True,True
89337,Robert S Kerr,Robert S. Kerr Reservoir,USA,eia923,35.34447,-94.7755,1,110.0,hydrolakes_pour,184.21331148030526,7.4,4.8,648.4,1015.982,143.0,375526.1,12.3444,23.0,ROR,,SPA,OK,290,135.9551957139271,1.9773183530856655,132.08357596021312,138.0338156761217,0.014543896926501288,0.04376618109122423,True,True,False,False
89341,Hartwell Lake,Richard B. Russell Lake,USA,eia923,34.3564,-82.8219,2,422.6,hydrolakes_pour,184.96542940677446,398.6,22.4,4241.6,123.15,204.0,5450.9,51.64722763842877,61.77851396119261,STO,,SEPA,GA,289,96.96949246672627,3.0713321494970804,90.65376925027728,100.878006953285,0.03167317958842535,0.1054376736736662,True,True,True,True
89380,Lianhua,莲花水库,China,none,45.43,129.79,1,550.0,gww_polygon,187.6151736448297,,,,,,,,71.8,STO,,,,228,114.38812333942768,11.385164420209403,96.81938849843951,133.03549584461666,0.09953100101507764,0.31660723411565983,True,True,True,True
89428,Greers Ferry Lake,Greers Ferry Lake,USA,eia923,35.5207,-91.9953,1,96.0,gww_polygon,187.6805482878588,1086.2,29.6,3508.0,37.38,140.0,2968.1,53.34,75.0,STO,,SPA,AR,282,119.11598037605104,4.634321617973466,111.8243873045239,127.90420666483188,0.0389059604206156,0.13499296491993545,True,True,True,True
89431,Koka,Koka,Ethiopia,none,8.4684,39.1588,1,43.2,hydrolakes_pour,186.88761671076662,301.1,12.6,1900.0,73.041,1590.0,11493.9,38.0,42.0,STO,,,,281,142.56644591847598,17.60774572221112,109.44694090782878,165.97312826826743,0.12350553882980143,0.3964901207733138,True,True,True,True
89434,Falcon Dam & Power,Falcon Reservoir,USA,eia923,26.5575,-99.1642,2,63.0,hydrolakes_pour,189.6872615270814,209.5,32.5,3920.0,216.536,80.0,430278.8,30.48,53.0,STO,,ERCO,TX,273,142.620118563581,28.662808287697683,90.10588468429383,179.4252953610014,0.20097310657415848,0.6262749714156799,True,True,True,True
89438,Lovons Krv,,Sweden,none,63.829583,15.642083,1,37.0,hydrolakes_pour,192.86689191588715,40.5,3.4,495.0,141.481,268.0,6246.8,,16.0,STO,,,,156,146.43572768335363,4.2058223662014305,139.43158860917495,151.7595046278605,0.02872128566394617,0.08418653161845117,True,True,False,False
89452,HASDEOBANGO,Bango Reservoir,India,none,22.604,82.5977,1,120.0,hydrolakes_pour,194.49321039292383,318.1,32.9,3416.0,124.29,348.0,6721.8,53.0,87.0,STO,,,,236,123.10805832232123,17.447226747468704,91.5554637620208,146.32893413810666,0.14172286514168242,0.444921893193036,True,True,True,True
89454,Glen Canyon Dam,Lake Powell,USA,eia923,36.936614,-111.483872,1,1312.0,hydrolakes_pour,195.29095834468248,515.9,207.6,25070.0,562.446,1124.0,278954.7,155.448,216.0,STO,,WALC,AZ,294,98.82747525072477,18.11709972189751,67.76920646282286,133.00112156242724,0.18332047516072353,0.6600585002714211,True,True,True,True
89455,Baishan,,China,none,42.73,127.22,1,1500.0,hydrolakes_pour,195.55121363108108,306.4,62.7,5320.0,200.969,404.0,18768.3,112.0,146.0,STO,,,,245,107.64399151964807,13.786364735294942,86.05437465874714,135.0949514407123,0.12807370426038633,0.45558118098039746,True,True,True,True
89457,Wuqiangxi,,China,none,28.78,110.93,2,1395.0,hydrolakes_pour,197.21884967675499,26.0,36.9,4200.0,1866.557,100.0,82989.4,11.2,88.0,STO,,,,196,111.28678542010275,7.753784652070867,99.35235332758477,123.90826451748158,0.06967390263633431,0.22065433103489626,True,True,True,True
89461,Manuel Piar (Tocoma) Hydroelectric Power Plant Venezuela,Caruachi Reservoir,Venezuela,none,7.8997,-63.0322,2,4726.0,gww_polygon,198.3348734192752,,,,,,,34.65,91.22090562843843,STO,,,,260,152.66128495467058,18.50316815885998,126.22497833560044,177.90489593337205,0.12120406404514472,0.33852667762567845,True,True,True,True
89463,PEDRA DO CAVALO,,BRA,ons,-12.5825,-39.00194444,1,160.0,hydrolakes_pour,199.2279344085137,652.1,45.3,5330.0,94.598,114.0,54237.4,105.0,142.0,STO,RESERVATÓRIO COM USINA,,,192,113.71568963143079,6.78890353976404,103.03911001116796,127.04232099400039,0.059700675973279244,0.21108090766217355,True,True,True,True
89471,Tekeze,,Ethiopia,none,13.3492,38.7405,1,300.0,gww_polygon,200.10921313426937,,,,,,,188.0,180.0,STO,,,,255,108.71823893364595,44.53030869809778,25.45008315980532,151.59668997955112,0.4095937271875419,1.1603076729079185,True,True,True,True
89562,Cowans Ford,Lake Norman,USA,eia923,35.4346,-80.9588,1,350.0,hydrolakes_pour,201.97959099945933,71.5,4.6,510.8,82.688,231.0,4694.3,24.68,41.0,ROR,,DUK,NC,288,115.56279059231643,2.2991108319372313,110.94323753922285,118.59643727154342,0.019894905792367523,0.0662254666324181,True,True,False,False
89563,GOV. JOSÉ RICHA,,BRA,ons,-25.54083333,-53.49444444,1,1240.0,hydrolakes_pour,202.80483839643594,30.1,31.0,3573.0,1374.042,326.0,57095.9,50.0,67.0,ROR,FIO DAGUA,,,291,119.52316964517784,1.6588799376886199,116.82868536510892,122.22988313456167,0.013879149478826989,0.04518954597244201,True,True,False,False
89564,Flaming Gorge,Flaming Gorge,USA,eia923,40.914646,-109.421662,1,151.8,hydrolakes_pour,204.375359929624,514.1,34.3,4336.3,97.626,1838.0,39053.0,134.112,153.0,STO,,WAUW,UT,268,128.15927638324652,8.377497005708467,115.12906334728994,141.79095875440152,0.0653678550794596,0.2080371874711749,True,True,True,True
89567,Fort Loudoun,Tellico Lake,USA,eia923,35.7917,-84.2431,1,153.3,hydrolakes_pour,207.1468837517253,11.9,5.8,576.8,560.341,248.0,24694.9,21.6408,39.0,STO,,TVA,TN,287,105.33409006248687,2.7320085695400995,100.18892060072996,109.18168634004921,0.02593660388502338,0.085373744947951,True,True,False,False
89570,Waterloo Hydroelectric Project,Seneca Lake,USA,eia923,42.901914,-76.86233,1,1.5,hydrolakes_pour,207.5209590428765,3840.8,51.3,8909.34,26.848,135.0,1955.6,,,,,NYIS,NY,226,173.72350754582405,3.6880053546482725,166.49701303807998,175.88849364984594,0.021229167006517332,0.05405992973799882,True,True,False,False
89575,Chickamauga,Watts Bar Lake,USA,eia923,35.101791,-85.229467,1,159.6,hydrolakes_pour,210.14682440577167,8.1,8.2,909.4,1301.559,203.0,53782.6,13.1,39.0,STO,,TVA,TN,274,120.98111719065179,2.538759265664185,116.18098991068052,124.11282480167598,0.020984756337333238,0.0655625859240152,True,True,False,False
89581,Capanda,,Angola,none,-9.7955,15.4672,1,520.0,hydrolakes_pour,210.99114752350388,34.7,27.8,4975.0,1658.382,950.0,110772.2,84.0,110.0,STO,,,,224,137.80490690199005,40.21369940216506,15.012039286008829,165.79356650007347,0.2918161646505516,1.0941666055571144,True,True,True,True
89582,Watts Bar Hydro,Chickamauga Lake,USA,eia923,35.619673,-84.785527,2,278.5,gww_polygon,212.16217529919555,16.2,12.0,1449.3,1036.748,225.0,44763.5,15.29045342908438,30.642369838420105,STO,,TVA,TN,174,114.75291771957112,5.417846231689509,104.88322185009758,120.79987633557363,0.04721314576880249,0.13870370184723815,True,True,True,True
89585,R.P.SAGAR,Rana Pratap,India,none,24.9174,75.5794,1,172.0,hydrolakes_pour,211.90172248506457,182.1,16.9,2898.7,184.252,346.0,25043.0,49.699999999999996,54.0,STO,,,,279,178.17098346524904,12.752966312714765,156.35912386926938,195.3583701000397,0.07157712251839335,0.2188866305403587,True,True,True,True
89586,Porttipahta,Porttipahta,Finland,none,68.10875,26.722083,1,36.0,hydrolakes_pour,213.97121388711435,1884.9,8.7,1353.0,8.308,222.0,919.1,30.0,38.0,STO,,,,150,164.59884904780026,8.089976706854351,151.7895935055106,178.10481030291984,0.049149655381277815,0.15987485301168292,True,True,True,True
89589,Norris Dam,Norris Lake,USA,eia923,36.2242,-84.0914,1,131.4,hydrolakes_pour,212.92708063035099,270.9,35.8,3147.8,134.5,305.0,7570.4,51.5112,81.0,STO,,TVA,TN,280,106.86687919281982,6.863025246551048,95.33572577774791,116.619224151558,0.06422032063056785,0.19915897736106145,True,True,True,True
89590,J Strom Thurmond,J. Strom Thurmond Lake,USA,eia923,33.6602,-82.1961,1,361.90000000000003,hydrolakes_pour,214.84686705623022,216.9,35.8,4711.9,251.412,103.0,15902.9,39.3192,61.0,STO,,SEPA,SC,254,133.3177247013811,8.829818523880016,115.61944158107424,142.58029230403474,0.06623139228979463,0.20223005443087344,True,True,True,True
89591,Kelsey,,Canada,none,56.0405,-96.5379,1,286.0,hydrolakes_pour,218.81567447893687,9.8,14.7,1850.0,2191.193,184.0,948695.6,17.7,37.0,ROR,,,,190,119.84534976373399,8.552228804727712,111.84823942194332,137.53971377883755,0.07136053940839408,0.21437189183846536,True,True,True,True
89592,Shulbinskaya HPP,,Kazakhstan,none,50.399,81.069,1,720.0,hydrolakes_pour,218.69678772917362,27.0,13.3,2390.0,1025.919,236.0,173995.9,40.0,36.0,STO,,,,202,179.15108016415957,8.211611433376401,162.7903942183787,187.73713957097374,0.04583623735816689,0.13924976243367246,True,True,True,True
89593,PASSO FUNDO,Barragem Passo Fundo,BRA,ons,-27.55388889,-52.74083333,1,226.0,hydrolakes_pour,219.8383454873852,246.3,13.3,1570.0,73.781,589.0,2189.2,263.0,47.0,STO,RESERVATÓRIO COM USINA,,,294,118.02294936004083,12.066783787752286,93.99604540090618,131.52615035126422,0.10224099510461608,0.3179898922528083,True,True,True,True
89594,Umluspen,Storuman,Sweden,none,65.095,17.101667,1,100.0,gww_polygon,222.41891530328368,,,,,,,34.0,24.0,STO,,,,169,166.6901178295906,6.94913191943963,157.9234896071469,175.52377366385687,0.041688925593920415,0.10558684753407492,True,True,True,True
89601,Xiaowan,,China,none,24.7043,100.0913,2,5805.0,gww_polygon,224.43405326832408,,,,,,,175.43953488372094,247.5503875968992,STO,,,,192,108.32459535441382,37.698927498144585,40.4849294220699,146.63208663018452,0.34801817052537454,0.9798989496413524,True,True,True,True
89605,Wheeler Dam,Wheeler Lake,USA,eia923,34.8069,-87.3819,1,404.0,hydrolakes_pour,227.1026097308262,8.5,8.5,1318.6,1801.464,167.0,76615.3,14.0208,22.0,STO,,TVA,AL,287,157.63049614197578,2.9248749289863736,152.3577327826576,161.36176722651018,0.018555260565518844,0.057121145109781106,True,True,False,False
89607,Pamilo Heinajoki,Koitere,Finland,none,62.807917,30.529583,1,83.0,hydrolakes_pour,229.50869813387882,1719.9,18.4,3346.93,22.523,128.0,2164.8,50.0,19.0,STO,,,,187,170.97267850759187,8.774633624891349,161.3075299993978,180.6503229544984,0.05132184686749071,0.11313382421064258,True,True,True,True
89608,Dongjiang,,China,none,25.87,113.31,1,500.0,hydrolakes_pour,228.26120387343278,912.6,70.5,9200.0,116.678,274.0,4551.0,118.5,157.0,STO,,,,198,137.23712978322476,6.789863659205392,126.16365585621537,148.67375616930795,0.04947541288520415,0.16402339766686166,True,True,True,True
89609,BARGI,,India,none,22.9417,79.925,1,90.0,hydrolakes_pour,230.21977780356318,154.0,25.6,3920.0,294.582,414.0,15023.0,48.0,70.0,STO,,,,231,177.62202629225962,27.062889481282255,129.1174677087077,206.3135687556872,0.15236223820998937,0.4346088301006144,True,True,True,True
89613,Granite Canal,Long Pond,Canada,none,47.92016,-55.9552,1,41.0,hydrolakes_pour,232.9851129764711,676.1,33.9,5790.0,99.122,179.0,2708.2,37.0,40.0,ROR,,,,179,175.23122112892491,7.0911258797744186,164.37937848588766,180.47403473073427,0.040467251406969204,0.0918481086940843,True,True,True,True
89620,American Falls,American Falls,USA,eia923,42.7778,-112.8764,1,92.4,hydrolakes_pour,236.84872472998362,94.9,10.3,2061.5,251.532,1324.0,39778.7,26.822,32.0,STO,,IPCO,ID,264,158.7899958211538,42.45741460285909,85.58975868883597,206.2542244307475,0.26738091643178297,0.7598996720033717,True,True,True,True
89632,Tianshengqiao 1,,China,none,24.941,105.1033,1,1200.0,hydrolakes_pour,236.87407061967605,201.1,104.4,10260.0,590.406,761.0,44918.9,143.0,178.0,STO,,,,207,116.04763751891807,16.31315484607885,89.09138694597193,140.76326106859142,0.14057291638892244,0.44526433477972305,True,True,True,True
89634,Fincha,Finchaa,Ethiopia,none,9.558,37.3663,1,134.0,hydrolakes_pour,238.21741177954632,430.7,3.6,650.0,17.468,2224.0,1332.8,594.0,25.0,STO,,,,190,158.3423349695918,21.488365511835134,112.46472891275795,186.89956607042708,0.13570827735969523,0.47008803534420324,True,True,True,True
89637,PONG,Beas,India,none,31.9667,75.9469,1,396.0,hydrolakes_pour,241.0453409151828,238.4,45.2,8570.0,416.029,407.0,12614.1,70.0,133.0,STO,,,,293,175.48489098002923,35.986276123248814,109.94914624782054,220.91367554970114,0.2050676609380814,0.6323309584214218,True,True,True,True
89640,Wilson Dam,Pickwick Lake,USA,eia923,34.79782,-87.62537,2,906.6999999999999,gww_polygon,242.49527567228577,6.6,18.2,1055.46,1860.049,157.0,79582.1,24.34826575493548,39.882430792985545,ROR,,TVA,AL,283,158.9224823950698,2.396881716775737,154.7115406208941,161.71342542598438,0.015082080777075091,0.044058491281831924,True,True,False,False
89641,Tarbela,Tarbela,Pakistan,none,34.0889,72.6861,1,3478.0,hydrolakes_pour,243.745747341891,94.2,66.9,13940.0,1712.609,430.0,199689.7,127.0,143.0,STO,,,,283,180.422780549805,34.170200860512196,123.61572212249675,233.21342451668934,0.18938961452863567,0.6074493590011966,True,True,True,True
89642,Amistad Dam & Power,Amistad Reservoir,USA,eia923,29.449827,-101.06011,2,132.0,hydrolakes_pour,245.1124987888034,429.9,48.1,6330.0,170.434,331.0,338333.4,35.0,87.0,STO,,ERCO,TX,284,143.94927264621668,37.8625646954411,72.10526164675306,193.1028984583248,0.26302713448574144,0.8405574726935019,True,True,True,True
89645,ALMATTI DAM,,India,none,16.33,75.8863,1,290.0,hydrolakes_pour,245.46121611580034,104.3,36.2,6430.0,713.846,509.0,33677.4,26.6,49.0,STO,,,,233,184.09037142084432,44.46707285885977,111.20337422875708,233.49316398668844,0.24155023706918777,0.6642921561517618,True,True,True,True
89651,Libby,Lake Koocanusa,USA,eia923,48.4098,-115.3143,1,525.0,hydrolakes_pour,247.1260769299263,269.8,45.4,7434.2,318.897,721.0,23324.0,91.44,129.0,STO,,BPAT,MT,213,171.31476947545244,12.982224341035595,145.5602784008086,187.32434328739618,0.07577994810830252,0.24378554758859775,True,True,True,True
89654,Dadin Kowa,,Nigeria,none,10.32192759,11.48125,1,39.0,hydrolakes_pour,246.38322816202913,217.3,19.0,2855.0,152.099,239.0,32294.9,,42.0,STO,,,,261,181.42335953947375,35.16131053975897,145.91162816435548,244.47233696499183,0.19380806655224925,0.5432636075686367,True,True,True,True
89657,Table Rock,Table Rock Lake,USA,eia923,36.597,-93.3086,1,200.0,gww_polygon,250.54525986888046,334.1,36.2,4270.3,147.921,278.0,10339.0,57.912,79.0,ROR,,SPA,MO,294,137.0491034640983,5.344564885809365,126.89748575443801,145.87061796703347,0.038997445081495476,0.13844039642014663,True,True,True,True
89660,M'Sha,Tshangalele,Democratic Republic of the Congo,none,-10.752,27.245,1,68.0,hydrolakes_pour,249.53024342006916,203.0,7.1,1267.0,72.23,1120.0,12619.7,111.0,13.0,,,,,249,176.51760043195648,19.718460664038098,149.48131949366058,198.22372128987323,0.11170818442911655,0.2761333809032926,True,True,True,True
89662,Jefferies,Lake Moultrie,USA,eia923,33.244404,-79.990909,1,145.2,hydrolakes_pour,251.97908932982372,3220.3,6.2,1369.2,4.921,21.0,387.5,21.336,42.0,ROR,,SC,SC,290,218.78765835737894,5.0511185349727965,206.94914190344406,222.59923022947774,0.02308685312917441,0.07153094668836406,True,True,False,False
89676,RC Thomas Hydroelectric Project,Lake Livingston,USA,eia923,30.632222,-95.01,1,26.700000000000003,hydrolakes_pour,252.35278847823713,114.3,11.5,2522.5,255.379,42.0,43076.2,,30.0,,,MISO,TX,288,219.39178059787184,4.927502094398758,206.83472446603994,222.03286030177443,0.02245982999440844,0.0692739527174516,True,True,False,False
89679,Guntersville,Guntersville Lake,USA,eia923,34.421272,-86.393931,1,115.2,hydrolakes_pour,255.2202624825487,9.8,7.8,1293.9,1521.05,180.0,63292.0,11.2776,29.0,STO,,TVA,AL,284,167.10592875196105,2.1788336368208263,163.19472495612393,169.7411307868728,0.013038637546217265,0.03917518594128294,True,True,False,False
89683,Centrale di Verbano,Maggiore,Switzerland,none,46.1201,8.7118,1,108.0,gww_polygon,260.2722795325932,,,,,,,300.0,72.0,STO,,,,257,216.50694146987394,3.4442724799126876,212.8740180489821,223.2770486306283,0.01590836975724376,0.048049408998250207,True,True,False,False
89684,Blakely Mountain,Lake Ouachita,USA,eia923,34.570984,-93.194425,1,75.0,gww_polygon,261.43656451491086,1225.4,32.1,4638.8,43.813,181.0,2841.9,51.02,73.0,STO,,MISO,AR,291,145.2856911013583,6.171330698221874,134.01941024980948,153.76766005600203,0.04247720922438574,0.13592701150738384,True,True,True,True
89709,Buford,Lake Sidney Lanier,USA,eia923,34.162279,-84.077367,1,217.2,hydrolakes_pour,261.54590911100877,563.8,23.5,3150.3,64.677,327.0,2677.1,45.1,70.0,STO,,SOCO,GA,268,138.42282828372754,9.41108684950642,115.75874730387447,147.92719550439148,0.06798796821443615,0.23239265227683983,True,True,True,True
89712,Martin Dam,Lake Martin,USA,eia923,32.680394,-85.911442,1,210.60000000000002,hydrolakes_pour,266.0149690245331,183.1,15.0,2004.4,126.707,149.0,7731.3,44.196,53.0,STO,,SOCO,AL,287,145.88516609468925,5.991366316824468,134.4043225899639,154.09829538114468,0.041069057788477754,0.13499640380433248,True,True,True,True
89713,Hirfanl? Dam,Hirfanli,Turkey,none,39.2731,33.5184,1,128.0,hydrolakes_pour,266.61707790195476,627.2,32.5,5980.0,110.345,844.0,26528.8,,83.0,STO,,,,280,213.84114375985902,25.596165043853542,171.69610848675177,247.36642819642682,0.11969710128654064,0.3538623034800632,True,True,True,True
