gid,name,ascii,alt,lat,lon,fclass,fcode,cc,cc2,a1,a2,a3,a4,pop,elev,dem,tz,mod,country,cont,region,n_ref_25,n_any_25,n_ref_50,n_any_50,cell,cams_pm2_5,cams_pm25_m1,cams_pm25_m2,cams_pm25_m3,cams_pm25_m4,cams_pm25_m5,cams_pm25_m6,cams_pm25_m7,cams_pm25_m8,cams_pm25_m9,cams_pm25_m10,cams_pm25_m11,cams_pm25_m12,viirs_aod
7758790,Kikolo,Kikolo,"Kikolo,Quicolo,Киколо",-8.7815,13.33384,P,PPLA3,AO,,20,,,,728205,,73,Africa/Luanda,2026-09-14,Angola,AF,Sub-Saharan Africa,0,0,0,0,137,16.018902,15.470161,14.469048,13.907527,11.728194,14.80793,17.550138,21.866262,24.533197,18.295277,14.328897,12.361389,12.625269,0.33315563
8307074,Mulenvos,Mulenvos,"Mulenvos,Муленвос",-8.86695,13.3344,P,PPLA2,AO,,20,,,,882014,,88,Africa/Luanda,2026-09-14,Angola,AF,Sub-Saharan Africa,0,0,0,0,137,16.018902,15.470161,14.469048,13.907527,11.728194,14.80793,17.550138,21.866262,24.533197,18.295277,14.328897,12.361389,12.625269,0.33315563
13631351,Hoji ya Henda,Hoji ya Henda,"Khoj Ja Khenda,Хой Я Хенда",-8.80523,13.2897,P,PPLA2,AO,,20,,,,642050,,7,Africa/Luanda,2026-09-14,Angola,AF,Sub-Saharan Africa,0,0,0,0,137,16.018902,15.470161,14.469048,13.907527,11.728194,14.80793,17.550138,21.866262,24.533197,18.295277,14.328897,12.361389,12.625269,0.33315563
3430863,Mar del Plata,Mar del Plata,"MDQ,Mar Del Plat,Mar de Plata,Mar del Plata,Mar del' Plata,Mar ntel Plata,Mar-dehl'-Plata,Mar-del'-Plata,Mar-del'-Platae,Mar-del-Plata,Mar-del-plata,ma de pu la ta,maleudelpeullata,mar del pla ta,mar dl plata,mar ڈyl plaٹa,mar ډl plata,mara dela palata,mara dela plata,mari deል ፕlata,maryh dyl blata,Μαρ ντελ Πλάτα,Мар дел Плата,Мар дель Плата,Мар-дель-Платæ,Мар-дель-Плата,Мар-дэль-Плата,Մար-դել-Պլատա,מאר דל פלאטה,مار دل پلاتا,مار ڈیل پلاٹا,مار ډل پلاتا,ماريه ديل بلاتا,मार डेल प्लाटा,মার ডেল প্লাটা,ਮਾਰ ਡੇਲ ਪਲਾਟਾ,มาร์เดลปลาตา,მარ-დელ-პლატა,ማር ዴል ፕላታ,マル・デル・プラタ,马德普拉塔,마르델플라타",-38.00042,-57.5562,P,PPLA2,AR,,01,06357,,,593337,,14,America/Argentina/Buenos_Aires,2026-04-16,Argentina,SA,South America,0,0,0,0,24,5.25637,5.890457,5.9738092,6.018683,4.731249,3.6772847,2.9099998,6.197043,4.4938173,5.8530564,5.221639,5.6001387,6.516398,0.0856059
3435910,Buenos Aires,Buenos Aires,"BUE,Baires,Bonaero,Bonaeropolis,Bonaëropolis,Bos Aires,Bouenos Aires,Bouonezar,Bouonézâr,Buehnas-Ajrehs,Buehnos Ajres,Buehnos-Ajres,Buehnos-Ajres osh,Buenos Aires,Buenos Airės,Buenos Ajres,Buenos Ares,Buenos Ayres,Buenos-Aires,Buenos-Ajres,Buenos-Ayres,Buenos-Aýres,Buenosairesa,Buénos Ayrés,Bwenoze,Bwènozè,Búenos Aíres,Ciudad Autonoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad de La Santisima Trinidad y Puerto de Santa Maria del Buen Ayre,Ciudad de La Santísima Trinidad y Puerto de Santa María del Buen Ayre,Lungsod ng Buenos Aires,Santa Maria del Buen Ayre,Santa María del Buen Ayre,bawnosxires,bu yi nuo si ai li si,bu'enosa a'iresa,buenos-airesi,buenosaires,buenoseuaileseu,buenosuairesu,buraenosa a'iresa,buyenosa a'iresa,bwyns ayrs,bwynws ayrs,bwynws ayrys,byu'enosa erisa,byunas airis,byunas ayels,bywns ayrs,puvenas airis,Μπουένος ΄Aιρες,Μπουένος Άιρες,Буенос Аирес,Буенос Айрес,Буенос Аірес,Буенос Ајрес,Буенос-Аирес,Буенос-Айрес,Буэнас-Айрэс,Буэнос Айрес,Буэнос-Айрес,Буэнос-Айрес ош,Բուենոս Այրես,בואנוס איירס,בוענאס איירעס,بوئنوس آیرس,بوينس آيرس,بوينوس ايريس,بۆینس ئایرس,بیونس آئرس,बुएनोस आइरेस,ब्युएनॉस एरीस,বুয়েনোস আইরেস,বুৱেনোস আইরেস,புவெனஸ் ஐரிஸ்,ಬ್ಯೂನಸ್ ಐರಿಸ್,ബ്യൂണസ് അയേഴ്സ്,บัวโนสไอเรส,པུ་ཨེ་ནོ་སི་ཨས་རི་སི།,ဗျူနိုအေးရိစ်မြို့,ბუენოს-აირესი,ብዌኖስ አይሬስ,ブエノスアイレス,布宜諾斯艾利斯,布宜诺斯艾利斯,부에노스아이레스",-34.61315,-58.37723,P,PPLC,AR,,07,,,,2891082,,31,America/Argentina/Buenos_Aires,2024-06-19,Argentina,SA,South America,1,2,1,3,39,8.854176,6.690591,9.667113,8.981451,8.158056,8.193953,11.242083,13.466396,7.945565,9.014584,6.352285,8.747499,7.925538,0.1732316
3836873,San Miguel de Tucumán,San Miguel de Tucuman,"San Migel De Tukuman,San Migel de Tukuman,San Miguel de Tucuman,San Miguel de Tucumán,San Minkel nte Toukouman,San-Migel'-de-Tukuman,San-Migel'-deh-Tukuman,Sanctus Michael Tucumanensis,TUC,Tucuman,Tucumán,Tukuman,Tukumanas,saina migi'u'ela de tukumana,saina migu'ela di tukumana,san mayjl dې twkwman,san mgyl ڈy tkwman,san mi kelde tu ku man,san myghyl dy twkwman,san mygwyyl dy twkwman,sana miguyela di tukumana,sani migeል de tukumani,sanmigeldetukuman,santyagw dwtwkwman,sheng mi ge er-de tu ku man,Σαν Μιγκέλ ντε Τουκουμάν,Сан Мигел де Тукуман,Сан-Мигель-де-Тукуман,Сан-Мігель-де-Тукуман,Сан-Мігель-дэ-Тукуман,Тукуман,Տուկուման,טוקומאן,سان مايجل دې توکومان,سان ميغيل دي توكومان,سان مگئل ڈی تکومان,سان میگوئیل دی توکومان,سانتیاگو دوتوکومان,सैन मिगुएल डी तुकुमान,সান মিগুয়েল ডি তুকুমান,ਸੈਨ ਮਿਗਿਊਏਲ ਡੇ ਤੁਕੁਮਾਨ,ซานมีเกลเดตูกูมัน,სან-მიგელ-დე-ტუკუმანი,ሳን ሚጌል ዴ ቱኩማን,サン・ミゲル・デ・トゥクマン,圣米格尔-德图库曼,산미겔데투쿠만",-26.81601,-65.21051,P,PPLA,AR,,24,90084,,,548866,,440,America/Argentina/Tucuman,2026-04-13,Argentina,SA,South America,0,0,0,0,69,14.907399,15.683467,10.973066,17.615591,20.71181,15.591266,12.742365,15.322446,12.272447,12.946109,14.72379,14.50014,15.46653,0.16559745
3838233,Salta,Salta,"Ciudad de Salta,SLA,Sal'ta,Salta,Salta llaqta,Saltaurbo,sa er ta,salata,salta,saruta,saልta,slth,Σάλτα,Салта,Сальта,Սալտա,סלטה,سالتا,साल्टा,সালটা,ਸਾਲਟਾ,სალტა,ሳልታ,サルタ,萨尔塔,살타",-24.80645,-65.41999,P,PPLA,AR,,17,66028,,,520683,,1054,America/Argentina/Salta,2026-04-13,Argentina,SA,South America,0,0,0,0,79,6.050316,6.0213723,4.5339284,5.620162,6.159445,5.7860217,4.902361,7.661963,7.180376,5.858473,6.713172,6.552778,5.443548,0.17085053
3838583,Rosario,Rosario,"ROS,Rasarya,Rosarijas,Rosario,Rosário,Rozariyo,Rozarîyo,Urbs Rosariensis,losalio,luo sa li ao,luo sha li ao,ro sa ri xo,rojhariyo,rosari'o,rosario,rosariyo,rwsaryw,rwsaryw  santa fh,Ροσάριο,Расарыа,Росарио,Росаріо,Ռոսարիո,רוסאריו,روساريو,روساریو,روساریو، سانتا فه,روساریو، سانتا فے,रोझारियो,रोसारियो,রোসারিও,ਰੋਸਾਰੀਓ,โรซารีโอ,როსარიო,ሮሳሪዮ,ロサリオ,罗萨里奥,羅沙里奧,로사리오",-32.94682,-60.63932,P,PPLA2,AR,,21,82084,,,948312,,38,America/Argentina/Cordoba,2026-04-16,Argentina,SA,South America,0,0,0,0,50,7.941979,6.4038973,7.360417,8.2780905,7.4002776,6.597984,8.202778,11.4838705,8.673656,5.895834,7.3884425,8.660556,8.849731,0.09900864
3860259,Córdoba,Cordoba,"COR,Ciudad de Cordoba,Ciudad de Córdoba,Cordoba,Cordoba i Argentina,Cordova,Corduba,Còrdoba,Córdoba,Córdoba i Argentina,Córdova,Kordava,Kordoba,Kordobo,Kordov,Kordova,Kordova khot,Kordovae,Kuorduoba,Vila de Cordoba,Vila de Córdoba,kardoba,kardwba,ke er duo wa,koleudoba,koradoba,kordoba,korudoba,kweridoba,kwrdwba,kwrdwba  arzhantyn,kxr do ba,qwrdwbh,Κόρδοβα,Кордава,Кордоба,Кордовæ,Кордова,Кордова хот,Կորդովա,קארדאבע,קורדובה,قرطبہ، ارجنٹائن,كوردوبا,کاردوبا,کوردوبا,کوردوبا، آرژانتین,कोर्डोबा,कोर्दोबा,কর্ডোবা,ਕੋਰਡੋਬਾ,กอร์โดบา,კორდოვა,ኮርዶባ,コルドバ,科尔多瓦,코르도바",-31.40648,-64.18853,P,PPLA,AR,,05,14014,,,2106734,,378,America/Argentina/Cordoba,2026-04-13,Argentina,SA,South America,0,0,0,0,53,8.112219,9.114382,7.5221725,9.627555,10.839723,8.095833,7.4323606,7.9680104,5.3103495,6.2334714,6.980779,9.594861,8.623253,0.113325365
2761369,Vienna,Vienna,"Bec,Bech,Becs,Beç,Beč,Bienne,Bécs,Dunaj,Fiena,VIE,Veen,Vena,Viden,Viden',Vieden,Viedeň,Vien,Viena,Vienna,Vienne,Vieno,Viin,Vin,Vinarborg,Vindobona,Vine,Viyana,Viên,Vjena,Vjenna,Vyana,Vídeň,Vín,Vínarborg,Vīne,Wean,Wene,Wenen,Wieden,Wiedeń,Wien,Wjedzyn,Wjedźyń,bienna,bin,fyyna,uin,vena,viyana,wei ye na,weiynna,wyn,wynh,Βιέννη,Беч,Вена,Виена,Відень,Վիեննա,וינה,فيينا,وین,वियना,เวียนนา,ཝ་ཨ་ན།,ཝི་ཨེ་ན།,ვენა,ቪየና,ウィーン,維也納,비엔나,빈",48.20849,16.37208,P,PPLC,AT,,09,900,,,1691468,171,193,Europe/Vienna,2025-11-01,Austria,EU,Europe,18,26,26,38,1400,12.950664,12.091127,17.941963,14.482662,10.952639,11.455109,12.455,10.884409,11.1957,10.065556,9.841935,16.992222,17.489515,0.18687396
2063523,Perth,Perth,"PER,Peairt,Pert,Perta,Pertas,Perth,Perth City,Perthia,Perto,Perþ,Pet,Pirth,Purt,Pērta,byrth,paratha,part,partha,pasu,peoseu,pert,pheirth,po si,prt,prt',prtھ,prtھ  asٹrylya,Περθ,Перт,Пертһ,Пърт,Պերթ,פרת',بيرث,پرت,پرتھ,پرتھ، آسٹریلیا,पर्थ,পার্থ,ਪਰਥ,பேர்த்,ಪರ್ತ್,പെർത്ത്,เพิร์ท,ပါ့သ်မြို့,პერთი,ፐrita,ፐርత,パース,珀斯,퍼스",-31.95224,115.8614,P,PPLA,AU,,08,57080,,,2384371,,34,Australia/Perth,2026-06-24,Australia,OC,Oceania,1,5,1,5,52,5.3370986,5.1770163,5.0172615,4.285619,4.379028,5.9848123,6.1150002,6.104569,6.2146506,5.5416656,6.283601,4.122361,4.7502685,0.11916209
2078025,Adelaide,Adelaide,"ADL,Adalet,Adehlaida,Adelaida,Adelaidae,Adelaide,Adelaidis,Adelaidė,Adelajda,Adelajdo,Adelaïda,Adelaïde,Adelejd,Adelàida,Adélaïde,Edelaid,Tarndanya,Tarndarnya,a de lai de,adelaida,aderedo,adilaid,adiled,adlayd,adylyd,aedeulleideu,aidileda,atileyit,ayڈlyڈ,aډlyd,ayadileda,edile'ida,edileda,ʿedeledi,Αδελαΐδα,Аделаидæ,Аделаида,Аделаїда,Аделейд,Аделејд,Адэлаіда,Ադելաիդա,אדלייד,آدلاید,أديليد,ئادېلايدې,اډلید,ایڈلیڈ,ایڈیلیڈ,एडिलेड,ॲdaleda,ॲडलेड,অ্যাডিলেড,ਐਡੀਲੇਡ,એડિલેઇડ,அடிலெயிட்,అడిలైడ్,ಅಡಿಲೇಡ್,അഡിലെയ്‌ഡ്,แอดิเลด,အက်ဒလိတ်မြို့,ადელაიდა,አዴሌድ,アデレード,阿德来得,阿德莱德,애들레이드",-34.92866,138.59863,P,PPLA,AU,,05,40070,,,1469163,,59,Australia/Adelaide,2026-06-24,Australia,OC,Oceania,1,4,1,5,41,4.705102,5.6340055,5.83125,4.6030917,4.268056,3.8404574,4.332083,4.6009407,4.378092,4.289167,4.9951615,4.5336103,5.21922,0.1159235
2147714,Sydney,Sydney,"SYD,Sanctus Dionysius,Sedniejos,Sek-na,Sidnef,Sidnei,Sidnej,Sidneja,Sidnejo,Sidnejus,Sidney,Sidneý,Sidni,Sidnéy,Sidnėjus,Sit-ni,Sit-nì,Syd,Sydneium,Sydney,Sydney City,Sék-nà̤,Sídney,Sîdney,Sėdniejos,citni,shidoni,sidani,sideuni,sidnei,sidni,sidniy,sydny,sډny,xi ni,xue li,Σίδνεϋ,Сиднеи,Сидней,Сиднеј,Сидни,Сідней,Сідні,Սիդնեյ,סידני,سيدنى,سيدني,سڈنی,سډني,سیدنی,ܣܝܕܢܝ,सिडनी,सिड्नी,सिद्नी,সিডনি,ਸਿਡਨੀ,સીડની,சிட்னி,సిడ్నీ,ಸಿಡ್ನಿ,സിഡ്നി,සිඩ්නි,ซิดนีย์,སིད་ནེ།,ဆစ်ဒနီမြို့,სიდნეი,ሲድኒ,ស៊ីដនីយ៏,シドニー,悉尼,雪梨,시드니",-33.86785,151.20732,P,PPLA,AU,,02,,,,5638830,,58,Australia/Sydney,2026-06-24,Australia,OC,Oceania,1,10,1,10,45,9.382809,9.543817,8.843155,8.50054,9.579722,9.864922,11.533054,8.562769,7.5956993,9.490694,9.061694,8.940278,11.0900545,0.1483571
2155472,Newcastle,Newcastle,"Avstralyn N'jukasl,N'jukasl,NTL,Newcastle,Niukasel,Niukaslas,Njukasl,Njukasul,Novkastelo,Nyukasl,n'yukaisala,n'yukesala,ni'ukaisala,ni'ukyasala,niu ka si er,niyukacil,niውkasiል,nyukaeseul,nyukassuru,nyw kasl,nywkasl,nywkasl  nyw sawt wlz,nywkasl  yyny gwnyy wlz,Њукасл,Австралын Ньюкасл,Ньюкасл,Нюкасъл,ניוקאסל,نيوكاسل,نيوکاسل,نیو کاسل,نیو کیسل، نیو ساؤتھ ویلز,نیوکاسل، نیو ساوت ولز,نیوکاسل، یئنی گونئی ولز,نیوکاسڵ,न्यूकॅसल,न्यूकैसल,নিউক্যাসল,ਨਿਊਕੈਸਲ,நியூகாசில்,ნიუკასლი,ኒውካስል,ニューカッスル,纽卡斯尔,뉴캐슬",-32.92953,151.7801,P,PPLA2,AU,,02,15900,,,508437,,48,Australia/Sydney,2026-04-16,Australia,OC,Oceania,0,1,0,1,51,7.8963833,8.156587,7.5488095,6.0084686,7.7838883,7.2934136,9.589722,6.8376346,7.617339,8.115555,8.399059,7.824722,9.603494,0.13458158
2158177,Melbourne,Melbourne,"Greater Melbourne,MEL,Mel'burn,Melben,Melborns,Melbourne,Melbourne City,Melbournum,Melburn,Melburna,Melburnas,Melburno,Melpurn,Melvourni,mailabarana,mel beirn,melaborna,melbeoleun,melbeon,melporn,meruborun,meልberini,mlbwrn,mo er ben,mylbrn,xin jin shan,Μελβούρνη,Мелбурн,Мелбърн,Мельбурн,Մելբուռն,Մելպուռն,מלבורן,ملبورن,میلبرن,مېلبۇرن,मेलबोर्न,মেলবোর্ন,ਮੈਲਬਰਨ,மெல்போர்ன்,เมลเบิร์น,མེར་བུན,መልበርን,メルボルン,墨尔本,墨爾本,新金山,멜버른,멜번",-37.814,144.96332,P,PPLA,AU,,07,24600,,,5435590,,25,Australia/Melbourne,2026-06-24,Australia,OC,Oceania,12,19,14,22,25,7.0869923,8.320699,6.9227676,7.6760755,7.3680553,8.569758,7.1486106,6.0672045,9.043549,4.779861,6.009274,5.394167,7.6099467,0.1515818
2165087,Gold Coast,Gold Coast,"City of Gold Coast,Costa Dorada,Gold,Gold Coast,Gold Koust,OOL,gorudokosuto,huang jin hai an,Голд Коуст,ゴールドコースト,ゴールド・コースト,黃金海岸,黄金海岸",-28.00029,153.43088,P,PPL,AU,,04,33430,,,640778,,12,Australia/Brisbane,2022-07-15,Australia,OC,Oceania,3,3,4,4,64,7.3267803,7.85793,7.708037,6.9354844,6.0858335,5.674059,5.6776395,6.357929,6.518415,8.425556,9.979435,8.746249,7.9797053,0.16567318
2174003,Brisbane,Brisbane,"BNE,Bresbens,Brisbane,Brisbane City,Brisbano,Brisbehn,Brisben,Brisbena,Brisbenas,Brisbin,Brismpein,Brizbejn,Brysben,Brėsbens,Pu-li-su-pan,Pu-lî-sṳ̂-pân,beulijeubeon,brisabena,brisben,brisbena,brizabana,brizbeni,brsban,brsbyn,brysban,bryzbn,bryzbyn,bryzbyyn,bu li si ban,bu li si ben,burisuben,pirispen,Μπρίσμπεϊν,Бризбейн,Бризбејн,Брисбен,Брисбэн,Брысбен,בריזביין,בריזבן,برسبان,برسبین,برىسبان,بريزبن,بریزبن,بریزبین,بریزبێن,ब्रिसबेन,ब्रिस्बेन,ব্রিসবেন,ਬ੍ਰਿਜ਼ਬਨ,பிரிஸ்பேன்,బ్రిస్బేన్,ಬ್ರಿಸ್ಬೇನ್‌,ബ്രിസ്ബെയ്ൻ,บริสเบน,ဘရစ်စဘိန်းမြို့,ბრიზბენი,ብርዝበን,ブリスベン,布里司班,布里斯本,布里斯班,브리즈번",-27.46794,153.02809,P,PPLA,AU,,04,31000,,,2780063,,27,Australia/Brisbane,2026-07-03,Australia,OC,Oceania,10,13,15,18,67,8.230937,8.297044,7.2752967,6.116936,7.1209726,6.541802,7.8790274,9.1599455,8.435617,9.695971,11.472579,8.71014,7.9889793,0.19032918
587084,Baku,Baku,"BAK,Bacu,Bacú,Bagu,Baki,Bako,Bakoe,Bakou,Baku,Bakue,Bakuo,Bakuu,Baky,Bakó,Bakú,Bakû,Bakü,Bakı,Baqu,Boku,Mpakou,Pakʻu,ba ku,bakku,bako,baku,bakw,bakww,pakku,Μπακού,Баку,Бакы,Баҡы,Боку,Բագու,Բաքու,Պաքու,באקו,باكو,باکو,باکوو,बाकु,बाकू,বাকু,பாக்கு,ബക്കു,บากู,པཱ་ཁི།,ბაქო,ባኩ,バクー,巴库,바쿠",40.37767,49.89201,P,PPLC,AZ,,09,,,,2351300,,-23,Asia/Baku,2026-06-02,Azerbaijan,AS,Other Asia,1,1,1,1,1115,12.793996,11.743279,10.0244055,12.599193,12.045417,12.722447,13.0479145,15.029031,14.859947,10.4109745,13.601209,19.44639,7.851479,0.21753246
3191281,Sarajevo,Sarajevo,"Bosna-Sarai,SJJ,Saarayego,Saireavo,Sairéavó,Saraeva,Saraevo,Saraevo osh,Saragebo,Saragiebo,Saragievo,Sarajeva,Sarajevas,Sarajevo,Sarajevs,Sarajevu,Sarajevó,Sarajewo,Sarajèvo,Saraxevo,Saraybosna,Sarayevo,Sarayevu,Seraium,Serayevo,Szarajevo,Szarajevó,Vrh Bosna,carayevo,sa la re wo,sai la ye fu,salayebo,saraevo,saraevuo,sarajyww,sarayavea,sarayebho,sarayevho,sarayevo,sarayewo,sarayh ww,sarayww,sarayyfw,srayyfw,srayyww,sryybw,Σαράγεβο,Σαράγιεβο,Σαραγιεβο,Сараева,Сараево,Сараево ош,Сараєво,Сарајево,Сараѥво,Սարաևո,סאראיעווא,סרייבו,ساراجیوو,ساراييفو,سارايېۋو,سارایه وو,سارایوو,سارایێڤۆ,سرائیوو,سراييفو,सारायेव्हो,সারায়েভো,ਸਾਰਾਯੇਵੋ,சாரயேவோ,സരയാവോ,ซาราเยโว,ས་ར་ཇི་བོ།,სარაევო,ሳራዬቮ,サラエヴォ,塞拉耶佛,薩拉熱窩,사라예보",43.84864,18.35644,P,PPLC,BA,,01,3343737,,,696731,,509,Europe/Sarajevo,2019-09-05,Bosnia and Herzegovina,EU,Europe,2,3,2,3,1236,10.072091,10.126479,12.795683,8.521102,12.495694,10.487635,10.576806,9.240726,9.47957,10.0095825,8.607122,7.0148616,11.767203,0.15791793
1185128,Rajshahi,Rajshahi,"RJH,Radzhshakhi,Rajshahi,Rampur Baolia,Rampur Bauleah,Rampur Boalia,Rājshāhi,rajasahi,rajishahi,rajshahy,rajshaہy,Раджшахи,راجشاهي,راجشاهی,راجشاہی,राजशाही,রাজশাহী,ਰਾਜਸ਼ਾਹੀ,ራጅሻሂ,ラージシャヒ",24.374,88.60114,P,PPLA,BD,,83,5081,508122,50812213,763580,,23,Asia/Dhaka,2026-04-13,Bangladesh,AS,South Asia,0,0,0,0,556,61.752747,118.545296,96.01146,69.68427,50.25542,46.05564,47.37097,28.689516,30.058064,32.74014,56.461967,77.165276,90.03708,0.8059416
1185186,Comilla,Comilla,"CLA,Comilla,Komila,Komilla,Komille,Kumilla,Kumillā,khu mi l la,komilla,kumilla,kumirra,kwmyla,Комилла,Комилле,کومیلا,कोमिल्ला,কুমিল্লা,คูมิลลา,クミッラ",23.46186,91.18503,P,PPL,BD,,84,2019,201967,20196700,634654,,17,Asia/Dhaka,2026-07-09,Bangladesh,AS,South Asia,0,0,1,1,539,39.928715,90.561424,79.13319,48.097847,31.655972,27.632257,16.903055,12.422715,13.183468,18.36722,32.634415,50.12222,60.848522,0.753886
1185188,Rangpur,Rangpur,"Kotwali,Kotwāli,Mosque Rangpur,RAU,Rangpur,Rangpur City,Rangpuras,Rongpur,lang bu er shi,langpuleu,ragapura,rampura,rangapura,raniግፑri,ranjbwr,ranpuru,rngpwr,rnګpwr,Рангпур,رانجبور,رنګپور,رنگپور,رنگپور شہر,रंगपुर,রংপুর,ਰੰਗਪੁਰ,ራንግፑር,ランプル,朗布尔市,랑푸르",25.74664,89.25166,P,PPLA,BD,,87,5585,558549,55854900,1031388,,36,Asia/Dhaka,2026-04-13,Bangladesh,AS,South Asia,0,0,0,0,590,55.570847,95.98172,88.87856,66.94287,54.809864,44.17567,42.32485,28.347445,29.144354,33.851112,52.173935,63.353752,69.18817,0.7828991
1185241,Dhaka,Dhaka,"DAC,Daaka,Daca,Dacca,Daka,Dakah,Dakk,Dakka,Dakkae,Dakke,Dako,Dakʻa,Deka,Dgaka,Dhaka,Dháka,Dhâkâ,Dəkkə,Mujib City,Ntaka,Ntakka,Tʻakʻa,da ka,daka,dakka,dhaka,dhakka,dka,takka,thaka,Ντάκα,Ντάκκα,Даака,Дака,Даккæ,Дакка,Дакке,Дгака,Դաքա,Դաքքա,Թաքա,דאקא,דאקה,داكا,داکا,دكا,ڈھاکہ,ޑާކާ,ढाका,ঢাকা,ਢਾਕਾ,ઢાકા,ଢାକା,டாக்கா,ఢాకా,ಢಾಕಾ,ഢാക്ക,ඩකා,ธากา,དྷ་ཁ།,ဒါကာမြို့,დაკა,ዳካ,ダッカ,达卡,達卡,다카",23.7104,90.40744,P,PPLC,BD,,81,3026,302640,30264072,10356500,,23,Asia/Dhaka,2026-09-07,Bangladesh,AS,South Asia,1,2,1,2,538,50.396137,108.38951,99.74867,55.554035,37.99486,31.37809,25.629723,18.919756,19.163036,26.800138,48.42151,61.455135,74.471634,0.83888626
1194041,Mohammadpur,Mohammadpur,"Mahammadpur,Mohammadpur,Mohāmmadpur,Mokhammadpur,Muhammadpur,Мохаммадпур",24.89843,88.52844,P,PPL,BD,,83,5064,506469,50646942,527571,,40,Asia/Dhaka,2026-09-14,Bangladesh,AS,South Asia,0,0,0,0,565,59.9404,105.61479,82.7939,65.56465,52.258186,49.951206,49.76958,31.34516,32.052418,33.575558,57.26465,71.917915,88.3484,0.80775636
1200109,Gazipur,Gazipur,"Gazipur,Jaydebpur,Joydebpur,Joydeypur,gajipura,gajipuru,gazipura,gaziፑri,ghazy pwr,ghazybwr,ghazy‌pwr,Газипур,Газіпур,غازي پور,غازيبور,غازی پور,غازی‌پور,गाजीपुर,গাজীপুর,ਗਾਜ਼ੀਪੁਰ,ጋዚፑር,ガジプール",23.99844,90.42234,P,PPLA2,BD,,81,3033,303330,,2674697,,12,Asia/Dhaka,2026-04-16,Bangladesh,AS,South Asia,1,2,1,2,549,50.4694,103.27971,96.60536,59.054707,40.90764,35.385212,28.555696,21.28441,20.966263,27.831667,47.09651,59.548477,68.12931,0.8353708
1205733,Chattogram,Chattogram,"CGP,Cattagram,Caṭṭagrām,Cetagons,Chattogram,Chitagong,Chittagong,Chittagong Ghat,Chottogram,Chytagong,Chôţţogram,Citagaon,Citagong,Citagonga,Citagongas,Citagongo,Cittaqonq,Cottogram,Csittagong,Islamabad,Tsitankon'nk,catagamva,catagrama,catimoግraም,cattagrama,chitagong,chittagon,chytagwng,chټgram,cirragean,cit ta kxng,citagonga,cittagang,cittagonga,cittakon,ji da gang,ji da gang shi,shytaghwngh,shytajwnj,zytgwng,Çitagong,Çittaqonq,Ćottogram,Ĉitagongo,Čattagrám,Čitagonga,Čitagongas,Čitágáon,Čėtagons,Τσιταγκόνγκ,Чаттограм,Читагонг,Читтагонг,Читтаґонґ,Чытагонг,טשיטאגאנג,ציטגונג,شيتاجونج,شيتاغونغ,چٹاگانگ,چټگرام,چیتاگونگ,चटगाँव,चट्टग्राम,चिटागोंग,চট্টগ্রাম,ਚੱਟਗ੍ਰਾਮ,ચિત્તાગોંગ,சிட்டகொங்,చిట్టగాంగ్,ಚಿತ್ತಗಾಂಗ್,ചിറ്റഗോങ്,จิตตะกอง,စစ်တကောင်းမြို့,ჩიტაგონგი,ቻትሞግራም,チッタゴン,吉大港,吉大港市,치타공",22.3384,91.83168,P,PPLA,BD,,84,2015,201541,20154122,3920222,,15,Asia/Dhaka,2026-04-13,Bangladesh,AS,South Asia,0,0,0,0,501,27.70438,61.235752,55.010124,44.38965,28.454306,19.150131,12.8780575,9.581585,9.285081,14.134027,18.879572,25.571806,35.56438,0.6186741
1336135,Khulna,Khulna,"Hulna,Khulna,Khulnâ,Kkhelna,Kkhulna,Kulna,Kulno,Kˌұlna,Xulna,khulana,khwlna,khwlnh,ku er na shi,kulna,kuruna,Кулна,Кхелна,Кхулна,Құлна,خولنا,خولنه,کھلنا,खुलना,খুলনা,ਖੁਲਨਾ,குல்னா,ኁልna,ኁልና,クルナ,库尔纳市,쿨나",22.80979,89.56439,P,PPLA,BD,,82,4047,404751,40475123,1500689,,8,Asia/Dhaka,2026-04-13,Bangladesh,AS,South Asia,0,0,0,0,513,45.84213,101.41559,81.27455,50.140182,29.549582,24.70215,25.868471,16.862904,15.479975,19.169306,38.697445,68.03403,81.025826,0.75798446
7696679,Pallabi,Pallabi,"Pallabi,Паллаби",23.825,90.37,P,PPLX,BD,,81,3026,302640,30264002,597574,,14,Asia/Dhaka,2026-09-14,Bangladesh,AS,South Asia,1,2,1,2,549,50.4694,103.27971,96.60536,59.054707,40.90764,35.385212,28.555696,21.28441,20.966263,27.831667,47.09651,59.548477,68.12931,0.8353708
11395976,Mirpur Model Thana,Mirpur Model Thana,"Mirpur Model Tana,Мирпур Модел Тана",23.80931,90.36093,P,PPLX,BD,,81,3026,302640,30264007,546503,,24,Asia/Dhaka,2026-09-14,Bangladesh,AS,South Asia,1,2,1,2,549,50.4694,103.27971,96.60536,59.054707,40.90764,35.385212,28.555696,21.28441,20.966263,27.831667,47.09651,59.548477,68.12931,0.8353708
