gww_id,name,reservoir,country,iso3,lat,lon,capacity_mw,latest_month,area_km2,area_anomaly,area_anomaly_3mo,precip_12mo_anomaly,pred_gen_anomaly,pred_gen_anomaly_lo,pred_gen_anomaly_hi,pred_gen_anomaly_3mo,has_generation_truth,confidence,match_method
73455,Shawmut,Kennebec River Reservoir,USA,USA,44.629517,-69.583527,8.8,2026-05,1.5,0.013,0.021,-0.102,0.053,-0.417,0.543,-0.117,True,unknown residence time,gww_polygon
89620,American Falls,American Falls,USA,USA,42.7778,-112.8764,92.4,2026-05,191.07,-0.07,-0.039,0.047,-0.03,-0.613,0.475,0.014,True,short residence time (weak area signal),hydrolakes_pour
73508,Tarnita,,Romania,ROU,46.727083,23.29625,45.0,2026-05,1.56,-0.016,0.007,-0.102,-0.159,-0.551,0.269,-0.008,False,short residence time (weak area signal),hydrolakes_pour
89613,Granite Canal,Long Pond,Canada,CAN,47.92016,-55.9552,41.0,2026-05,178.26,0.012,0.071,-0.401,-0.199,-0.648,0.276,-0.186,False,carry-over storage (validated class),hydrolakes_pour
89592,Shulbinskaya HPP,,Kazakhstan,KAZ,50.399,81.069,720.0,2026-05,156.58,-0.052,-0.011,0.168,0.051,-0.282,0.476,0.211,False,short residence time (weak area signal),hydrolakes_pour
89607,Pamilo Heinajoki,Koitere,Finland,FIN,62.807917,30.529583,83.0,2026-05,168.47,-0.003,0.005,-0.043,-0.063,-0.46,0.489,-0.114,False,carry-over storage (validated class),hydrolakes_pour
89594,Umluspen,Storuman,Sweden,SWE,65.095,17.101667,100.0,2026-05,153.69,-0.026,0.079,0.139,0.107,-0.272,0.548,0.108,False,unknown residence time,gww_polygon
71119,Eagle,,USA,USA,43.909714,-75.200831,6.0,2026-05,1.04,-0.06,0.043,-0.072,0.015,-0.489,0.447,-0.014,True,unknown residence time,gww_polygon
73738,Tumut 1 (Upper Tumut),Pond,Australia,AUS,-35.9517,148.3637,330.0,2026-05,1.37,0.16,0.007,-0.152,-0.143,-0.611,0.296,-0.185,False,short residence time (weak area signal),hydrolakes_pour
74002,Taylor Draw Hydroelectric Facility,Kenney Reservoir,USA,USA,40.106269,-108.711161,2.3,2026-05,1.26,-0.079,-0.072,0.142,-0.131,-0.531,0.435,-0.061,True,short residence time (weak area signal),hydrolakes_pour
89471,Tekeze,,Ethiopia,ETH,13.3492,38.7405,300.0,2026-05,141.72,0.376,0.412,0.048,0.437,-0.364,1.136,0.35,False,unknown residence time,gww_polygon
90064,Tri An,,Vietnam,VNM,11.1048,106.9848,400.0,2026-05,258.68,-0.028,0.007,0.07,-0.01,-0.401,0.272,-0.046,False,unknown residence time,gww_polygon
70969,Mahoning Creek Hydroelectric Project,Mahoning Creek Lake,USA,USA,40.921111,-79.281667,6.7,2026-05,0.82,0.028,0.193,-0.008,0.115,-0.644,0.769,0.136,True,short residence time (weak area signal),hydrolakes_pour
74481,Crystal,Crystal Reservoir,USA,USA,38.510573,-107.625335,28.0,2026-05,0.95,0.034,0.006,0.065,-0.116,-0.551,0.295,-0.038,True,unknown residence time,gww_polygon
89341,Hartwell Lake,Richard B. Russell Lake,USA,USA,34.3564,-82.8219,422.6,2026-05,98.72,0.006,-0.004,-0.11,-0.212,-0.664,0.242,-0.331,True,carry-over storage (validated class),hydrolakes_pour
74494,Bear Creek Dam,,USA,USA,35.242677,-83.072007,15.4,2026-05,1.47,0.035,0.021,-0.092,-0.11,-0.77,0.357,-0.17,True,short residence time (weak area signal),hydrolakes_pour
89380,Lianhua,莲花水库,China,CHN,45.43,129.79,550.0,2026-05,105.43,-0.025,-0.068,0.013,0.006,-0.353,0.339,0.013,False,unknown residence time,gww_polygon
74556,Dniester,Верхня Водойма Дністровської ГАЕС,Ukraine,UKR,48.5136,27.4733,702.0,2026-05,2.27,-0.024,-0.005,0.026,-0.146,-0.425,0.276,-0.009,False,unknown residence time,gww_polygon
74587,Hpp bradisoru BRAD - Bradisor Hydroelectric Power Station Romania,,Romania,ROU,45.3549,24.1053,114.8,2026-05,1.91,0.045,0.005,-0.049,-0.069,-0.409,0.248,0.08,False,short residence time (weak area signal),hydrolakes_pour
89310,Vanderkloof,R.K. Roux,South Africa,ZAF,-29.99375,24.73125,240.0,2026-05,128.02,0.099,0.111,0.075,0.353,-0.4,1.171,0.223,False,carry-over storage (validated class),hydrolakes_pour
70955,Rantembe,,Sri Lanka,LKA,7.2013,80.9506,52.0,2026-05,0.9,0.006,0.074,0.356,0.203,-0.433,0.861,0.246,False,unknown residence time,gww_polygon
74595,Oneida,,USA,USA,42.267774,-111.748531,30.0,2026-05,1.55,0.042,-0.021,0.052,-0.059,-0.579,0.496,0.014,True,short residence time (weak area signal),hydrolakes_pour
74642,EHC West Hopkinton,,USA,USA,43.1897,-71.7483,1.0,2026-05,1.43,-0.018,0.083,-0.128,-0.061,-0.787,0.625,0.005,True,short residence time (weak area signal),hydrolakes_pour
89320,Chicamba,Revue,Mozambique,MOZ,-19.15625,33.14450363,38.4,2026-05,97.93,0.098,-0.047,0.252,0.098,-0.867,1.065,-0.154,False,carry-over storage (validated class),hydrolakes_pour
74464,Hart-Jaune,,Canada,CAN,51.7849,-67.9119,51.0,2026-05,1.34,-0.139,0.052,0.612,0.638,-0.101,0.949,0.509,False,short residence time (weak area signal),hydrolakes_pour
89428,Greers Ferry Lake,Greers Ferry Lake,USA,USA,35.5207,-91.9953,96.0,2026-05,114.4,-0.068,-0.058,-0.186,-0.393,-1.049,0.265,-0.457,True,carry-over storage (validated class),gww_polygon
74423,Salamonde,Albufeira de Salamonde,Portugal,PRT,41.6917,-8.0912,42.0,2026-05,1.55,0.018,0.012,0.153,0.055,-0.521,0.599,0.347,False,short residence time (weak area signal),hydrolakes_pour
74081,Hat Rapids,,USA,USA,45.5711,-89.4806,2.6,2026-05,0.97,0.039,-0.053,0.132,0.094,-0.594,0.769,0.125,True,short residence time (weak area signal),gww_polygon
74173,MACHKUND,,India,IND,18.5323,82.4645,120.0,2026-05,0.99,-0.098,-0.1,0.073,-0.063,-0.483,0.457,0.027,False,short residence time (weak area signal),hydrolakes_pour
89455,Baishan,,China,CHN,42.73,127.22,1500.0,2026-05,97.79,0.005,0.008,0.101,0.076,-0.228,0.433,0.109,False,carry-over storage (validated class),hydrolakes_pour
74240,Utanen,,Finland,FIN,64.73638889,26.47777778,58.0,2026-05,1.84,0.092,0.074,0.182,0.101,-0.284,0.564,0.165,False,short residence time (weak area signal),hydrolakes_pour
89454,Glen Canyon Dam,Lake Powell,USA,USA,36.936614,-111.483872,1312.0,2026-05,62.55,-0.336,-0.321,0.094,-0.303,-0.467,-0.142,-0.304,True,carry-over storage (validated class),hydrolakes_pour
89452,HASDEOBANGO,Bango Reservoir,India,IND,22.604,82.5977,120.0,2026-05,123.87,0.1,0.114,0.306,0.311,-0.383,1.062,0.291,False,carry-over storage (validated class),hydrolakes_pour
74306,Rio,,USA,USA,41.4625,-74.7578,10.8,2026-05,1.64,0.058,0.059,-0.149,-0.05,-0.566,0.398,-0.065,True,short residence time (weak area signal),hydrolakes_pour
89434,Falcon Dam & Power,Falcon Reservoir,USA,USA,26.5575,-99.1642,63.0,2026-05,100.18,-0.281,-0.344,0.087,-0.51,-1.09,0.231,-0.532,True,carry-over storage (validated class),hydrolakes_pour
74312,Yokoyama,Okuibiko,Japan,JPN,35.5954,136.4563,70.0,2026-05,1.1,0.035,0.078,0.467,0.492,-0.342,1.24,0.49,False,short residence time (weak area signal),hydrolakes_pour
74349,Fort Patrick Henry,Fort Patrick Henry Lake,USA,USA,36.4982,-82.5086,59.4,2026-05,1.37,0.005,0.013,-0.088,-0.109,-0.558,0.302,-0.2,True,unknown residence time,gww_polygon
89634,Fincha,Finchaa,Ethiopia,ETH,9.558,37.3663,134.0,2026-05,192.54,0.2,0.22,0.037,0.182,-0.464,1.219,0.122,False,carry-over storage (validated class),hydrolakes_pour
73401,Bjurfors nedre krv,,Sweden,SWE,64.1023,19.5671,120.0,2026-05,1.55,-0.007,-0.028,0.139,0.068,-0.326,0.524,0.141,False,short residence time (weak area signal),hydrolakes_pour
73393,Normanskill Hydro Project,,USA,USA,42.712356,-73.957324,1.2,2026-05,1.25,0.01,0.08,-0.109,-0.028,-0.629,0.46,-0.046,True,short residence time (weak area signal),hydrolakes_pour
89904,Saluda Lexington,Lake Murray,USA,USA,34.0533,-81.2172,207.3,2026-05,180.16,0.004,0.003,-0.113,-0.247,-0.963,0.392,-0.32,True,carry-over storage (validated class),hydrolakes_pour
72221,Cambambe,,Angola,AGO,-9.7523,14.4809,960.0,2026-05,1.93,0.176,0.164,-0.038,-0.025,-0.449,0.717,-0.006,False,short residence time (weak area signal),hydrolakes_pour
89903,Ritsem Ritsem G1 - Ritsem Hydro Power Station Sweden,Akkajaure,Sweden,SWE,67.729796,17.48494,304.0,2026-05,219.17,-0.037,0.038,0.095,0.034,-0.362,0.506,0.163,False,unknown residence time,gww_polygon
72304,Raul Mare (Retezat) Hydroelectric Power Station Romania - Raul Mare (Retezat) Hydroelectric Power Station Romania,,Romania,ROU,45.3391,22.7213,335.0,2026-05,1.99,0.024,0.05,-0.038,0.025,-0.294,0.442,0.141,False,short residence time (weak area signal),hydrolakes_pour
72335,Jinping II,锦屏二水库,China,CHN,28.2485,101.6445,8000.0,2026-05,0.79,-0.052,-0.118,-0.045,-0.094,-0.521,0.278,-0.078,False,unknown residence time,gww_polygon
89898,Porjus Porjus G11 - Porjus Hydroelectric Power Station Sweden,Stora Lulevatten,Sweden,SWE,66.954281,19.796076,785.0,2026-05,232.28,0.016,-0.312,0.142,0.044,-0.176,0.52,-0.036,False,short residence time (weak area signal),hydrolakes_pour
89891,Serebryanskaya HPP-1,остров Старый Погост,Russia,RUS,68.8426,35.5683,204.9,2026-05,199.13,-0.062,-0.031,-0.012,0.036,-0.491,0.544,-0.034,False,carry-over storage (validated class),gww_polygon
89884,Karakaya Dam,,Turkey,TUR,38.2264,39.1353,1800.0,2026-05,265.44,0.078,0.084,0.404,0.932,-0.05,1.59,0.621,False,carry-over storage (validated class),hydrolakes_pour
89881,Whitedog Falls,,Canada,CAN,50.1145,-94.8691,68.0,2026-05,150.58,-0.012,0.005,0.11,0.051,-0.218,0.399,0.11,False,unknown residence time,gww_polygon
72412,Cedar Falls (WI),Tainter Lake,USA,USA,44.9367,-91.8883,6.0,2026-05,1.21,0.022,0.15,0.146,0.104,-0.459,0.536,0.079,True,short residence time (weak area signal),hydrolakes_pour
89875,Uglich HPP,Rybinsk Reservoir,Russia,RUS,57.5275,38.2978,120.0,2026-05,175.26,-0.0,0.071,-0.112,-0.11,-0.36,0.249,-0.106,False,short residence time (weak area signal),gww_polygon
89873,RenÃ©-LÃ©vesque (Manic-3),Manic Trois,Canada,CAN,49.7408,-68.5945,1326.0,2026-05,209.13,0.013,-0.054,0.613,0.526,-0.175,0.987,0.477,False,carry-over storage (validated class),hydrolakes_pour
72338,Saint georges commiers Saint Georges de Commiers Hydroelectric Power Station France - Saint Georges de Commiers Hydroelectric Power Station France,,France,FRA,45.006,5.687,60.0,2026-05,1.52,0.014,-0.002,-0.037,-0.121,-0.493,0.219,0.046,False,short residence time (weak area signal),hydrolakes_pour
89910,Boguchanskaya HPP,Богучанское водохранилище,Russia,RUS,58.6944,99.1489,5994.0,2026-05,250.39,0.38,0.187,0.158,0.389,-0.151,0.81,0.322,False,unknown residence time,gww_polygon
72189,Nuojua,,Finland,FIN,64.57722222,26.71361111,140.0,2026-05,1.35,0.022,0.025,0.182,0.088,-0.269,0.498,0.13,False,short residence time (weak area signal),gww_polygon
89964,Iovskaya HPP,Iovskoye,Russia,RUS,66.6692,31.3894,96.0,2026-05,216.03,-0.076,-0.048,0.095,0.13,-0.365,0.588,0.089,False,unknown residence time,gww_polygon
71674,James B Black,Pit Six Reservoir,USA,USA,40.992295,-121.975182,389.4,2026-05,0.84,0.015,0.024,-0.08,-0.209,-0.46,0.141,-0.116,True,unknown residence time,gww_polygon
89963,Bull Shoals,Bull Shoals Lake,USA,USA,36.3635,-92.5763,340.0,2026-05,157.15,-0.135,-0.07,-0.153,-0.34,-0.826,0.289,-0.386,True,carry-over storage (validated class),hydrolakes_pour
89949,Seitakorva,Kemijarvi,Finland,FIN,66.40583333,27.33027778,144.0,2026-05,232.02,0.001,0.035,0.239,0.153,-0.221,0.655,0.212,False,carry-over storage (validated class),hydrolakes_pour
90550,Belisario DomÃ­nguez (Angostura),Angostura Reservoir,Mexico,MEX,16.4018,-92.7784,900.0,2026-05,427.99,0.022,0.035,0.071,0.048,-0.32,0.537,0.084,False,carry-over storage (validated class),hydrolakes_pour
72017,Turners Falls,Montague Power Canal Reservoir,USA,USA,42.608042,-72.561458,5.7,2026-05,1.34,0.036,0.074,-0.113,-0.006,-0.619,0.497,-0.027,True,unknown residence time,gww_polygon
65994,CLABUCET,,Romania,ROU,45.5661,25.0937,64.0,2026-05,0.98,0.166,0.144,0.1,0.052,-0.411,0.523,0.209,False,unknown residence time,gww_polygon
72090,Sherman Island,,USA,USA,43.2797,-73.7094,36.3,2026-05,1.1,0.03,0.162,-0.096,0.025,-0.359,0.463,-0.016,True,short residence time (weak area signal),hydrolakes_pour
72135,Clam River Dam,,USA,USA,45.9467,-92.5383,1.2,2026-05,1.19,-0.058,0.028,0.185,0.142,-0.384,0.536,0.17,True,short residence time (weak area signal),gww_polygon
90013,Rapide-7,Preissac,Canada,CAN,47.7685,-78.3102,67.0,2026-05,170.54,-0.034,0.046,0.193,0.257,-0.158,0.591,0.205,False,short residence time (weak area signal),hydrolakes_pour
73076,Rogers,,USA,USA,43.613001,-85.479469,6.8,2026-05,1.34,0.008,0.071,0.007,0.096,-0.521,0.559,-0.028,True,unknown residence time,gww_polygon
89651,Libby,Lake Koocanusa,USA,USA,48.4098,-115.3143,525.0,2026-05,146.87,-0.033,-0.096,0.042,0.035,-0.366,0.385,0.048,True,carry-over storage (validated class),hydrolakes_pour
90014,Barkley,Lake Barkley,USA,USA,37.0217,-88.2211,130.0,2026-05,180.61,-0.011,-0.008,-0.103,-0.103,-0.645,0.39,-0.244,True,short residence time (weak area signal),gww_polygon
73140,Ninth Street Hydropower Project,Lake Besser,USA,USA,45.0717,-83.4381,1.6,2026-05,1.01,0.028,0.248,0.107,0.34,-0.392,0.702,0.141,True,short residence time (weak area signal),gww_polygon
71509,Broadwater Power Project,,USA,USA,46.12061,-111.407656,9.7,2026-05,0.89,0.025,-0.06,0.019,0.066,-0.474,0.456,0.018,True,unknown residence time,gww_polygon
90032,John H Kerr,John H. Kerr Reservoir,USA,USA,36.59943,-78.3005,474.4,2026-05,175.56,-0.055,-0.042,-0.09,-0.365,-0.714,0.071,-0.325,True,carry-over storage (validated class),gww_polygon
71413,Watertown,,USA,USA,43.975801,-75.874669,15.3,2026-05,0.77,0.086,0.063,-0.072,0.019,-0.448,0.445,0.0,True,unknown residence time,gww_polygon
73293,Saluda Dam,,USA,USA,34.852224,-82.483959,2.4,2026-05,1.05,0.004,-0.004,-0.113,-0.19,-0.682,0.282,-0.275,True,unknown residence time,gww_polygon
89642,Amistad Dam & Power,Amistad Reservoir,USA,USA,29.449827,-101.06011,132.0,2026-05,66.15,-0.53,-0.54,0.087,-0.611,-0.986,-0.107,-0.635,True,carry-over storage (validated class),hydrolakes_pour
65926,EUCLIDES DA CUNHA,,BRA,BRA,-21.60277778,-46.94777778,108.8,2026-05,0.68,0.152,0.122,-0.062,-0.189,-0.78,0.561,-0.205,True,unknown residence time,gww_polygon
89657,Table Rock,Table Rock Lake,USA,USA,36.597,-93.3086,200.0,2026-05,136.56,-0.02,-0.033,-0.153,-0.243,-0.813,0.316,-0.353,True,carry-over storage (validated class),gww_polygon
72994,Marshfield 6,Mollys Falls Reservoir,USA,USA,44.3606,-72.3356,5.0,2026-05,1.44,-0.052,0.057,-0.116,0.016,-0.514,0.518,-0.037,True,short residence time (weak area signal),hydrolakes_pour
72606,Vuzenica HE Vuzenica 1 - Vuzenica Hydroelectric Poqwer Plant Slovenia,,Slovenia,SVN,46.59257,15.15301,55.6,2026-05,1.13,-0.009,-0.014,-0.025,-0.116,-0.476,0.199,0.015,False,short residence time (weak area signal),hydrolakes_pour
72645,Glines Hydroelectric Project,,USA,USA,48.0022,-123.6002,16.3,2026-05,0.31,-0.702,-0.483,-0.058,-0.642,-0.934,-0.086,-0.569,True,short residence time (weak area signal),hydrolakes_pour
89798,Rajjaprabha,Chiew Larn,Thailand,THA,8.9723,98.807,240.0,2026-05,163.92,-0.016,-0.009,-0.057,0.001,-0.476,0.601,-0.086,False,carry-over storage (validated class),hydrolakes_pour
65931,Prairie River,,USA,USA,47.287206,-93.498266,1.0,2026-05,0.74,0.018,-0.024,0.141,-0.075,-0.656,0.587,0.046,True,short residence time (weak area signal),gww_polygon
72709,Hadley Falls,Connecticut River Reservoir,USA,USA,42.2119,-72.6036,55.5,2026-05,1.28,0.029,0.075,-0.114,-0.007,-0.483,0.531,-0.05,True,unknown residence time,gww_polygon
72721,Whitehorse,,Canada,CAN,60.6984,-135.0435,40.0,2026-05,1.36,-0.085,0.022,0.221,0.204,-0.224,0.534,0.176,False,short residence time (weak area signal),hydrolakes_pour
89712,Martin Dam,Lake Martin,USA,USA,32.680394,-85.911442,210.6,2026-05,147.09,-0.021,-0.019,-0.133,-0.44,-0.912,0.158,-0.438,True,carry-over storage (validated class),hydrolakes_pour
72855,Mystic,,USA,USA,45.225741,-109.762489,12.4,2026-05,1.6,0.117,0.04,-0.014,0.054,-0.546,0.579,0.068,True,short residence time (weak area signal),hydrolakes_pour
89660,M'Sha,Tshangalele,Democratic Republic of the Congo,COD,-10.752,27.245,68.0,2026-05,138.92,-0.225,-0.195,0.008,-0.378,-0.852,0.196,-0.442,False,carry-over storage (validated class),hydrolakes_pour
72944,Cascade Dam,,USA,USA,42.909408,-85.49888,1.6,2026-05,1.02,0.087,0.082,-0.0,0.072,-0.684,0.511,-0.062,True,short residence time (weak area signal),hydrolakes_pour
79467,Mojave Siphon,,USA,USA,34.307444,-117.323548,32.7,2026-05,3.73,0.053,-0.015,0.21,-0.039,-0.713,0.729,0.037,True,short residence time (weak area signal),hydrolakes_pour
88978,Darbandikhan Dam,,Iraq,IRQ,35.1129,45.7053,248.0,2026-05,101.32,0.536,0.565,0.169,0.896,-0.202,1.931,0.57,False,carry-over storage (validated class),hydrolakes_pour
75708,Morgan Falls,,USA,USA,34.0,-84.3841,16.8,2026-05,1.39,0.011,-0.032,-0.115,-0.223,-0.633,0.174,-0.303,True,short residence time (weak area signal),hydrolakes_pour
88952,Douglas Dam,Douglas Lake,USA,USA,35.9623,-83.5393,150.8,2026-05,79.41,-0.121,-0.068,-0.1,-0.339,-0.889,0.178,-0.323,True,short residence time (weak area signal),hydrolakes_pour
90171,Wolf Creek,Lake Cumberland,USA,USA,36.8691,-85.147,270.0,2026-05,170.79,-0.035,-0.025,-0.08,-0.159,-0.598,0.423,-0.259,True,carry-over storage (validated class),hydrolakes_pour
88951,Center Hill,Center Hill Lake,USA,USA,36.0972,-85.8274,157.5,2026-05,58.94,-0.058,-0.025,-0.119,-0.264,-0.659,0.216,-0.303,True,carry-over storage (validated class),hydrolakes_pour
65219,Vartsikhe Cascade Hydroelectric Power Plants Georgia,,Georgia,GEO,42.1545,42.7088,256.0,2026-05,0.85,-0.09,-0.125,0.149,0.093,-0.267,0.65,0.04,False,short residence time (weak area signal),gww_polygon
70410,NÃ¤mforsen Namforsen Hydroelectric Power Station Sweden - Namforsen Hydroelectric Power Station Sweden,,Sweden,SWE,63.44027778,16.88083333,113.0,2026-05,1.14,-0.003,0.022,0.085,0.052,-0.301,0.422,0.074,False,short residence time (weak area signal),hydrolakes_pour
75765,HarsprÃ¥nget Harspranget G1 - Harspranget Hydroelectric Power Station Sweden,,Sweden,SWE,66.885309,19.818399,871.0,2026-05,2.04,0.006,-0.082,0.142,0.05,-0.382,0.636,0.051,False,short residence time (weak area signal),hydrolakes_pour
75883,Vischer Ferry,Vischer Ferry,USA,USA,42.80746,-73.84269,11.6,2026-05,1.98,0.033,0.07,-0.104,0.004,-0.356,0.377,0.004,True,short residence time (weak area signal),hydrolakes_pour
88945,Thac Mo,Hồ Thác Mơ,Vietnam,VNM,11.8578,107.0193,150.0,2026-05,53.74,0.008,0.016,0.105,0.054,-0.388,0.464,0.099,False,unknown residence time,gww_polygon
75912,Wilson Lake Hydroelectric Project,Wilson Lake Reservoir,USA,USA,42.628889,-114.174722,8.4,2026-05,1.94,0.017,0.05,0.05,0.072,-0.474,0.494,0.065,True,short residence time (weak area signal),gww_polygon
76036,Smallwood,,USA,USA,43.9599,-84.336,1.2,2026-05,0.61,-0.375,-0.16,0.025,-0.074,-0.545,0.545,-0.161,True,short residence time (weak area signal),hydrolakes_pour
89088,Cherokee Dam,Cherokee Lake,USA,USA,36.168176,-83.49768,135.0,2026-05,85.2,-0.065,-0.027,-0.087,-0.233,-0.663,0.314,-0.273,True,carry-over storage (validated class),hydrolakes_pour
75610,Eguzon Eguzon Hydroelectric Power Station France - Eguzon Hydroelectric Power Station France,,France,FRA,46.455,1.613,71.1,2026-05,1.97,-0.016,0.007,0.013,-0.059,-0.477,0.333,0.06,False,short residence time (weak area signal),hydrolakes_pour
89081,Kingsley,Lake McConaughy,USA,USA,41.2114,-101.6681,50.0,2026-05,80.53,-0.15,-0.136,0.093,-0.244,-0.737,0.187,-0.198,True,carry-over storage (validated class),hydrolakes_pour
90151,Mercier,Baskatong,Canada,CAN,46.7173,-75.9825,55.0,2026-05,248.57,0.034,-0.032,0.095,0.311,-0.286,0.827,0.065,False,carry-over storage (validated class),hydrolakes_pour
70483,Montta,,Finland,FIN,64.82055556,26.01388889,50.0,2026-05,1.08,-0.095,0.031,0.189,0.059,-0.402,0.525,0.14,False,unknown residence time,gww_polygon
88983,E J West,Sacandaga Reservoir,USA,USA,43.318906,-73.920785,22.0,2026-05,99.23,-0.007,0.016,-0.092,0.028,-0.51,0.498,0.04,True,carry-over storage (validated class),hydrolakes_pour
89080,Beaver Dam,Beaver Lake,USA,USA,36.421507,-93.847373,112.0,2026-05,80.48,-0.005,-0.044,-0.158,-0.248,-0.867,0.275,-0.35,True,carry-over storage (validated class),hydrolakes_pour
89034,KALINADI,,India,IND,15.2761,74.5268,955.0,2026-05,63.7,-0.157,-0.06,0.198,0.157,-0.334,0.717,0.202,False,carry-over storage (validated class),hydrolakes_pour
75653,Liapootah,,Australia,AUS,-42.3763,146.5099,87.3,2026-05,2.2,0.022,0.015,-0.048,-0.15,-0.58,0.224,-0.059,False,short residence time (weak area signal),hydrolakes_pour
75655,Cerna Principal,Ivanu,Romania,ROU,45.162083,22.732917,50.0,2026-05,2.35,0.03,0.049,-0.033,-0.05,-0.491,0.532,0.105,False,short residence time (weak area signal),hydrolakes_pour
75639,Erne Scheme,,Ireland,IRL,54.5,-8.19,65.0,2026-05,1.91,0.042,0.021,0.154,0.094,-0.328,0.469,0.131,False,short residence time (weak area signal),hydrolakes_pour
76057,AGUS 4,,Philippines,PHL,8.1336,124.1983,158.1,2026-05,2.03,0.048,0.004,0.12,-0.037,-0.501,0.486,0.065,False,short residence time (weak area signal),hydrolakes_pour
76208,Dells,,USA,USA,44.828056,-91.511111,13.5,2026-05,2.22,0.014,0.084,0.145,0.122,-0.365,0.453,0.103,True,short residence time (weak area signal),hydrolakes_pour
